stay_date,days_out,rooms_booked_cumulative,day_type,final_occupancy
08052024,7,64,weekday,74
08052024,6,65,weekday,74
08052024,5,69,weekday,74
08052024,4,73,weekday,74
08052024,3,73,weekday,74
08052024,2,73,weekday,74
08052024,1,73,weekday,74
08052024,0,74,weekday,74
08052025,30,24,weekday,66
08052025,29,26,weekday,66
08052025,28,27,weekday,66
08052025,27,32,weekday,66
08052025,26,35,weekday,66
08052025,25,35,weekday,66
08052025,24,36,weekday,66
08052025,23,42,weekday,66
08052025,22,42,weekday,66
08052025,21,42,weekday,66
08052025,20,42,weekday,66
08052025,19,45,weekday,66
08052025,18,45,weekday,66
08052025,17,45,weekday,66
08052025,16,48,weekday,66
08052025,15,49,weekday,66
08052025,14,50,weekday,66
08052025,13,50,weekday,66
08052025,12,50,weekday,66
08052025,11,54,weekday,66
08052025,10,55,weekday,66
08052025,9,59,weekday,66
08052025,8,59,weekday,66
08052025,7,59,weekday,66
08052025,6,59,weekday,66
08052025,5,59,weekday,66
08052025,4,62,weekday,66
08052025,3,64,weekday,66
08052025,2,65,weekday,66
08052025,1,65,weekday,66
08052025,0,66,weekday,66
08062024,30,19,weekend,86
08062024,29,24,weekend,86
08062024,28,25,weekend,86
08062024,27,25,weekend,86
08062024,26,26,weekend,86
08062024,25,26,weekend,86
08062024,24,26,weekend,86
08062024,23,26,weekend,86
08062024,22,27,weekend,86
08062024,21,27,weekend,86
08062024,20,31,weekend,86
08062024,19,31,weekend,86
08062024,18,35,weekend,86
08062024,17,38,weekend,86
08062024,16,41,weekend,86
08062024,15,41,weekend,86
08062024,14,41,weekend,86
08062024,13,47,weekend,86
08062024,12,54,weekend,86
08062024,11,54,weekend,86
08062024,10,54,weekend,86
08062024,9,62,weekend,86
08062024,8,62,weekend,86
08062024,7,68,weekend,86
08062024,6,68,weekend,86
08062024,5,71,weekend,86
08062024,4,71,weekend,86
08062024,3,71,weekend,86
08062024,2,83,weekend,86
08062024,1,86,weekend,86
08062024,0,86,weekend,86
08062025,30,23,weekend,90
08062025,29,24,weekend,90
08062025,28,27,weekend,90
08062025,27,27,weekend,90
08062025,26,27,weekend,90
08062025,25,30,weekend,90
08062025,24,30,weekend,90
08062025,23,30,weekend,90
08062025,22,33,weekend,90
08062025,21,33,weekend,90
08062025,20,40,weekend,90
08062025,19,40,weekend,90
08062025,18,40,weekend,90
08062025,17,40,weekend,90
08062025,16,43,weekend,90
08062025,15,43,weekend,90
08062025,14,45,weekend,90
08062025,13,51,weekend,90
08062025,12,51,weekend,90
08062025,11,52,weekend,90
08062025,10,54,weekend,90
08062025,9,60,weekend,90
08062025,8,70,weekend,90
08062025,7,70,weekend,90
08062025,6,70,weekend,90
08062025,5,83,weekend,90
08062025,4,83,weekend,90
08062025,3,83,weekend,90
08062025,2,87,weekend,90
08062025,1,90,weekend,90
08062025,0,90,weekend,90
08072024,30,26,weekday,68
08072024,29,30,weekday,68
08072024,28,32,weekday,68
08072024,27,32,weekday,68
08072024,26,32,weekday,68
08072024,25,32,weekday,68
08072024,24,36,weekday,68
08072024,23,37,weekday,68
08072024,22,37,weekday,68
08072024,21,43,weekday,68
08072024,20,46,weekday,68
08072024,19,46,weekday,68
08072024,18,48,weekday,68
08072024,17,48,weekday,68
08072024,16,48,weekday,68
08072024,15,52,weekday,68
08072024,14,52,weekday,68
08072024,13,52,weekday,68
08072024,12,53,weekday,68
08072024,11,61,weekday,68
08072024,10,61,weekday,68
08072024,9,61,weekday,68
08072024,8,62,weekday,68
08072024,7,62,weekday,68
08072024,6,62,weekday,68
08072024,5,62,weekday,68
08072024,4,62,weekday,68
08072024,3,63,weekday,68
08072024,2,68,weekday,68
08072024,1,68,weekday,68
08072024,0,68,weekday,68
08072025,30,26,weekday,70
08072025,29,32,weekday,70
08072025,28,35,weekday,70
08072025,27,35,weekday,70
08072025,26,35,weekday,70
08072025,25,39,weekday,70
08072025,24,39,weekday,70
08072025,23,40,weekday,70
08072025,22,40,weekday,70
08072025,21,43,weekday,70
08072025,20,46,weekday,70
08072025,19,46,weekday,70
08072025,18,47,weekday,70
08072025,17,50,weekday,70
08072025,16,50,weekday,70
08072025,15,51,weekday,70
08072025,14,51,weekday,70
08072025,13,52,weekday,70
08072025,12,56,weekday,70
08072025,11,56,weekday,70
08072025,10,60,weekday,70
08072025,9,60,weekday,70
08072025,8,60,weekday,70
08072025,7,60,weekday,70
08072025,6,67,weekday,70
08072025,5,67,weekday,70
08072025,4,69,weekday,70
08072025,3,70,weekday,70
08072025,2,70,weekday,70
08072025,1,70,weekday,70
08072025,0,70,weekday,70
08082024,30,28,weekday,71
08082024,29,29,weekday,71
08082024,28,29,weekday,71
08082024,27,33,weekday,71
08082024,26,36,weekday,71
08082024,25,39,weekday,71
08082024,24,39,weekday,71
08082024,23,42,weekday,71
08082024,22,42,weekday,71
08082024,21,42,weekday,71
08082024,20,42,weekday,71
08082024,19,43,weekday,71
08082024,18,43,weekday,71
08082024,17,45,weekday,71
08082024,16,46,weekday,71
08082024,15,47,weekday,71
08082024,14,47,weekday,71
08082024,13,55,weekday,71
08082024,12,60,weekday,71
08082024,11,60,weekday,71
08082024,10,63,weekday,71
08082024,9,63,weekday,71
08082024,8,63,weekday,71
08082024,7,63,weekday,71
08082024,6,64,weekday,71
08082024,5,64,weekday,71
08082024,4,67,weekday,71
08082024,3,67,weekday,71
08082024,2,67,weekday,71
08082024,1,71,weekday,71
08082024,0,71,weekday,71
08082025,30,21,weekend,89
08082025,29,23,weekend,89
08082025,28,24,weekend,89
08082025,27,24,weekend,89
08082025,26,29,weekend,89
08082025,25,29,weekend,89
08082025,24,31,weekend,89
08082025,23,31,weekend,89
08082025,22,31,weekend,89
08082025,21,31,weekend,89
08082025,20,31,weekend,89
08082025,19,33,weekend,89
08082025,18,34,weekend,89
08082025,17,38,weekend,89
08082025,16,38,weekend,89
08082025,15,39,weekend,89
08082025,14,41,weekend,89
08082025,13,45,weekend,89
08082025,12,49,weekend,89
08082025,11,54,weekend,89
08082025,10,54,weekend,89
08082025,9,57,weekend,89
08082025,8,68,weekend,89
08082025,7,68,weekend,89
08082025,6,68,weekend,89
08082025,5,85,weekend,89
08082025,4,85,weekend,89
08082025,3,85,weekend,89
08082025,2,85,weekend,89
08082025,1,88,weekend,89
08082025,0,89,weekend,89
08092024,30,18,weekend,81
08092024,29,20,weekend,81
08092024,28,23,weekend,81
08092024,27,24,weekend,81
08092024,26,24,weekend,81
08092024,25,27,weekend,81
08092024,24,27,weekend,81
08092024,23,27,weekend,81
08092024,22,30,weekend,81
08092024,21,30,weekend,81
08092024,20,30,weekend,81
08092024,19,31,weekend,81
08092024,18,31,weekend,81
08092024,17,34,weekend,81
08092024,16,35,weekend,81
08092024,15,40,weekend,81
08092024,14,40,weekend,81
08092024,13,42,weekend,81
08092024,12,42,weekend,81
08092024,11,43,weekend,81
08092024,10,47,weekend,81
08092024,9,49,weekend,81
08092024,8,54,weekend,81
08092024,7,61,weekend,81
08092024,6,62,weekend,81
08092024,5,65,weekend,81
08092024,4,73,weekend,81
08092024,3,73,weekend,81
08092024,2,80,weekend,81
08092024,1,80,weekend,81
08092024,0,81,weekend,81
08092025,30,33,weekday,80
08092025,29,34,weekday,80
08092025,28,34,weekday,80
08092025,27,34,weekday,80
08092025,26,36,weekday,80
08092025,25,42,weekday,80
08092025,24,43,weekday,80
08092025,23,43,weekday,80
08092025,22,43,weekday,80
08092025,21,47,weekday,80
08092025,20,53,weekday,80
08092025,19,53,weekday,80
08092025,18,56,weekday,80
08092025,17,56,weekday,80
08092025,16,56,weekday,80
08092025,15,56,weekday,80
08092025,14,58,weekday,80
08092025,13,61,weekday,80
08092025,12,61,weekday,80
08092025,11,61,weekday,80
08092025,10,69,weekday,80
08092025,9,69,weekday,80
08092025,8,79,weekday,80
08092025,7,79,weekday,80
08092025,6,79,weekday,80
08092025,5,79,weekday,80
08092025,4,79,weekday,80
08092025,3,79,weekday,80
08092025,2,80,weekday,80
08092025,1,80,weekday,80
08092025,0,80,weekday,80
08102024,30,27,weekday,74
08102024,29,29,weekday,74
08102024,28,35,weekday,74
08102024,27,37,weekday,74
08102024,26,37,weekday,74
08102024,25,37,weekday,74
08102024,24,43,weekday,74
08102024,23,43,weekday,74
08102024,22,44,weekday,74
08102024,21,44,weekday,74
08102024,20,44,weekday,74
08102024,19,44,weekday,74
08102024,18,51,weekday,74
08102024,17,54,weekday,74
08102024,16,54,weekday,74
08102024,15,61,weekday,74
08102024,14,61,weekday,74
08102024,13,61,weekday,74
08102024,12,61,weekday,74
08102024,11,61,weekday,74
08102024,10,61,weekday,74
08102024,9,67,weekday,74
08102024,8,67,weekday,74
08102024,7,70,weekday,74
08102024,6,70,weekday,74
08102024,5,70,weekday,74
08102024,4,73,weekday,74
08102024,3,73,weekday,74
08102024,2,74,weekday,74
08102024,1,74,weekday,74
08102024,0,74,weekday,74
08102025,30,28,weekday,72
08102025,29,32,weekday,72
08102025,28,35,weekday,72
08102025,27,35,weekday,72
08102025,26,35,weekday,72
08102025,25,35,weekday,72
08102025,24,36,weekday,72
08102025,23,42,weekday,72
08102025,22,42,weekday,72
08102025,21,45,weekday,72
08102025,20,45,weekday,72
08102025,19,48,weekday,72
08102025,18,51,weekday,72
08102025,17,51,weekday,72
08102025,16,51,weekday,72
08102025,15,55,weekday,72
08102025,14,55,weekday,72
08102025,13,60,weekday,72
08102025,12,60,weekday,72
08102025,11,60,weekday,72
08102025,10,60,weekday,72
08102025,9,60,weekday,72
08102025,8,60,weekday,72
08102025,7,62,weekday,72
08102025,6,63,weekday,72
08102025,5,66,weekday,72
08102025,4,66,weekday,72
08102025,3,70,weekday,72
08102025,2,70,weekday,72
08102025,1,71,weekday,72
08102025,0,72,weekday,72
08112024,30,23,weekend,88
08112024,29,24,weekend,88
08112024,28,25,weekend,88
08112024,27,25,weekend,88
08112024,26,27,weekend,88
08112024,25,28,weekend,88
08112024,24,28,weekend,88
08112024,23,28,weekend,88
08112024,22,29,weekend,88
08112024,21,29,weekend,88
08112024,20,32,weekend,88
08112024,19,32,weekend,88
08112024,18,38,weekend,88
08112024,17,38,weekend,88
08112024,16,42,weekend,88
08112024,15,42,weekend,88
08112024,14,43,weekend,88
08112024,13,43,weekend,88
08112024,12,51,weekend,88
08112024,11,55,weekend,88
08112024,10,55,weekend,88
08112024,9,55,weekend,88
08112024,8,60,weekend,88
08112024,7,60,weekend,88
08112024,6,64,weekend,88
08112024,5,72,weekend,88
08112024,4,72,weekend,88
08112024,3,75,weekend,88
08112024,2,85,weekend,88
08112024,1,88,weekend,88
08112024,0,88,weekend,88
08112025,30,19,weekend,81
08112025,29,22,weekend,81
08112025,28,24,weekend,81
08112025,27,24,weekend,81
08112025,26,24,weekend,81
08112025,25,26,weekend,81
08112025,24,28,weekend,81
08112025,23,28,weekend,81
08112025,22,28,weekend,81
08112025,21,28,weekend,81
08112025,20,29,weekend,81
08112025,19,31,weekend,81
08112025,18,31,weekend,81
08112025,17,35,weekend,81
08112025,16,40,weekend,81
08112025,15,40,weekend,81
08112025,14,40,weekend,81
08112025,13,45,weekend,81
08112025,12,47,weekend,81
08112025,11,47,weekend,81
08112025,10,47,weekend,81
08112025,9,47,weekend,81
08112025,8,53,weekend,81
08112025,7,58,weekend,81
08112025,6,62,weekend,81
08112025,5,65,weekend,81
08112025,4,73,weekend,81
08112025,3,73,weekend,81
08112025,2,78,weekend,81
08112025,1,78,weekend,81
08112025,0,81,weekend,81
08122024,30,21,weekend,85
08122024,29,22,weekend,85
08122024,28,24,weekend,85
08122024,27,28,weekend,85
08122024,26,28,weekend,85
08122024,25,28,weekend,85
08122024,24,28,weekend,85
08122024,23,32,weekend,85
08122024,22,32,weekend,85
08122024,21,32,weekend,85
08122024,20,32,weekend,85
08122024,19,36,weekend,85
08122024,18,36,weekend,85
08122024,17,36,weekend,85
08122024,16,36,weekend,85
08122024,15,40,weekend,85
08122024,14,44,weekend,85
08122024,13,44,weekend,85
08122024,12,46,weekend,85
08122024,11,50,weekend,85
08122024,10,53,weekend,85
08122024,9,61,weekend,85
08122024,8,61,weekend,85
08122024,7,61,weekend,85
08122024,6,62,weekend,85
08122024,5,64,weekend,85
08122024,4,66,weekend,85
08122024,3,83,weekend,85
08122024,2,83,weekend,85
08122024,1,85,weekend,85
08122024,0,85,weekend,85
08122025,30,29,weekday,73
08122025,29,35,weekday,73
08122025,28,35,weekday,73
08122025,27,36,weekday,73
08122025,26,39,weekday,73
08122025,25,39,weekday,73
08122025,24,39,weekday,73
08122025,23,41,weekday,73
08122025,22,45,weekday,73
08122025,21,45,weekday,73
08122025,20,45,weekday,73
08122025,19,48,weekday,73
08122025,18,49,weekday,73
08122025,17,52,weekday,73
08122025,16,54,weekday,73
08122025,15,54,weekday,73
08122025,14,54,weekday,73
08122025,13,61,weekday,73
08122025,12,61,weekday,73
08122025,11,61,weekday,73
08122025,10,68,weekday,73
08122025,9,68,weekday,73
08122025,8,68,weekday,73
08122025,7,68,weekday,73
08122025,6,72,weekday,73
08122025,5,72,weekday,73
08122025,4,72,weekday,73
08122025,3,73,weekday,73
08122025,2,73,weekday,73
08122025,1,73,weekday,73
08122025,0,73,weekday,73
09012024,30,28,weekday,71
09012024,29,30,weekday,71
09012024,28,30,weekday,71
09012024,27,32,weekday,71
09012024,26,32,weekday,71
09012024,25,33,weekday,71
09012024,24,36,weekday,71
09012024,23,38,weekday,71
09012024,22,45,weekday,71
09012024,21,45,weekday,71
09012024,20,46,weekday,71
09012024,19,46,weekday,71
09012024,18,46,weekday,71
09012024,17,47,weekday,71
09012024,16,52,weekday,71
09012024,15,54,weekday,71
09012024,14,54,weekday,71
09012024,13,58,weekday,71
09012024,12,58,weekday,71
09012024,11,59,weekday,71
09012024,10,59,weekday,71
09012024,9,59,weekday,71
09012024,8,59,weekday,71
09012024,7,59,weekday,71
09012024,6,64,weekday,71
09012024,5,68,weekday,71
09012024,4,70,weekday,71
09012024,3,70,weekday,71
09012024,2,70,weekday,71
09012024,1,71,weekday,71
09012024,0,71,weekday,71
09012025,30,26,weekday,65
09012025,29,27,weekday,65
09012025,28,28,weekday,65
09012025,27,31,weekday,65
09012025,26,33,weekday,65
09012025,25,33,weekday,65
09012025,24,33,weekday,65
09012025,23,37,weekday,65
09012025,22,38,weekday,65
09012025,21,38,weekday,65
09012025,20,43,weekday,65
09012025,19,43,weekday,65
09012025,18,44,weekday,65
09012025,17,44,weekday,65
09012025,16,47,weekday,65
09012025,15,49,weekday,65
09012025,14,51,weekday,65
09012025,13,51,weekday,65
09012025,12,56,weekday,65
09012025,11,56,weekday,65
09012025,10,56,weekday,65
09012025,9,56,weekday,65
09012025,8,56,weekday,65
09012025,7,59,weekday,65
09012025,6,60,weekday,65
09012025,5,60,weekday,65
09012025,4,60,weekday,65
09012025,3,64,weekday,65
09012025,2,64,weekday,65
09012025,1,65,weekday,65
09012025,0,65,weekday,65
09022024,30,22,weekend,85
09022024,29,24,weekend,85
09022024,28,24,weekend,85
09022024,27,25,weekend,85
09022024,26,26,weekend,85
09022024,25,26,weekend,85
09022024,24,26,weekend,85
09022024,23,27,weekend,85
09022024,22,29,weekend,85
09022024,21,31,weekend,85
09022024,20,33,weekend,85
09022024,19,33,weekend,85
09022024,18,34,weekend,85
09022024,17,36,weekend,85
09022024,16,36,weekend,85
09022024,15,37,weekend,85
09022024,14,37,weekend,85
09022024,13,39,weekend,85
09022024,12,49,weekend,85
09022024,11,53,weekend,85
09022024,10,53,weekend,85
09022024,9,55,weekend,85
09022024,8,55,weekend,85
09022024,7,55,weekend,85
09022024,6,60,weekend,85
09022024,5,63,weekend,85
09022024,4,68,weekend,85
09022024,3,74,weekend,85
09022024,2,74,weekend,85
09022024,1,77,weekend,85
09022024,0,85,weekend,85
09022025,30,20,weekend,80
09022025,29,21,weekend,80
09022025,28,22,weekend,80
09022025,27,22,weekend,80
09022025,26,25,weekend,80
09022025,25,26,weekend,80
09022025,24,26,weekend,80
09022025,23,26,weekend,80
09022025,22,26,weekend,80
09022025,21,28,weekend,80
09022025,20,29,weekend,80
09022025,19,29,weekend,80
09022025,18,29,weekend,80
09022025,17,34,weekend,80
09022025,16,35,weekend,80
09022025,15,35,weekend,80
09022025,14,35,weekend,80
09022025,13,44,weekend,80
09022025,12,48,weekend,80
09022025,11,48,weekend,80
09022025,10,49,weekend,80
09022025,9,49,weekend,80
09022025,8,50,weekend,80
09022025,7,57,weekend,80
09022025,6,58,weekend,80
09022025,5,62,weekend,80
09022025,4,65,weekend,80
09022025,3,66,weekend,80
09022025,2,69,weekend,80
09022025,1,79,weekend,80
09022025,0,80,weekend,80
09032024,30,20,weekend,81
09032024,29,22,weekend,81
09032024,28,22,weekend,81
09032024,27,23,weekend,81
09032024,26,26,weekend,81
09032024,25,26,weekend,81
09032024,24,29,weekend,81
09032024,23,29,weekend,81
09032024,22,29,weekend,81
09032024,21,29,weekend,81
09032024,20,30,weekend,81
09032024,19,32,weekend,81
09032024,18,33,weekend,81
09032024,17,33,weekend,81
09032024,16,35,weekend,81
09032024,15,38,weekend,81
09032024,14,40,weekend,81
09032024,13,41,weekend,81
09032024,12,42,weekend,81
09032024,11,48,weekend,81
09032024,10,51,weekend,81
09032024,9,52,weekend,81
09032024,8,58,weekend,81
09032024,7,58,weekend,81
09032024,6,61,weekend,81
09032024,5,61,weekend,81
09032024,4,61,weekend,81
09032024,3,63,weekend,81
09032024,2,74,weekend,81
09032024,1,78,weekend,81
09032024,0,81,weekend,81
09032025,30,18,weekend,83
09032025,29,19,weekend,83
09032025,28,24,weekend,83
09032025,27,25,weekend,83
09032025,26,25,weekend,83
09032025,25,25,weekend,83
09032025,24,25,weekend,83
09032025,23,29,weekend,83
09032025,22,30,weekend,83
09032025,21,30,weekend,83
09032025,20,30,weekend,83
09032025,19,30,weekend,83
09032025,18,34,weekend,83
09032025,17,39,weekend,83
09032025,16,39,weekend,83
09032025,15,43,weekend,83
09032025,14,43,weekend,83
09032025,13,45,weekend,83
09032025,12,45,weekend,83
09032025,11,50,weekend,83
09032025,10,52,weekend,83
09032025,9,56,weekend,83
09032025,8,56,weekend,83
09032025,7,57,weekend,83
09032025,6,61,weekend,83
09032025,5,67,weekend,83
09032025,4,73,weekend,83
09032025,3,73,weekend,83
09032025,2,79,weekend,83
09032025,1,82,weekend,83
09032025,0,83,weekend,83
09042024,30,29,weekday,79
09042024,29,35,weekday,79
09042024,28,36,weekday,79
09042024,27,38,weekday,79
09042024,26,40,weekday,79
09042024,25,42,weekday,79
09042024,24,45,weekday,79
09042024,23,45,weekday,79
09042024,22,45,weekday,79
09042024,21,45,weekday,79
09042024,20,52,weekday,79
09042024,19,52,weekday,79
09042024,18,54,weekday,79
09042024,17,58,weekday,79
09042024,16,58,weekday,79
09042024,15,58,weekday,79
09042024,14,60,weekday,79
09042024,13,66,weekday,79
09042024,12,66,weekday,79
09042024,11,66,weekday,79
09042024,10,70,weekday,79
09042024,9,70,weekday,79
09042024,8,70,weekday,79
09042024,7,71,weekday,79
09042024,6,71,weekday,79
09042024,5,72,weekday,79
09042024,4,72,weekday,79
09042024,3,72,weekday,79
09042024,2,77,weekday,79
09042024,1,79,weekday,79
09042024,0,79,weekday,79
09042025,30,29,weekday,67
09042025,29,32,weekday,67
09042025,28,32,weekday,67
09042025,27,32,weekday,67
09042025,26,34,weekday,67
09042025,25,34,weekday,67
09042025,24,34,weekday,67
09042025,23,36,weekday,67
09042025,22,39,weekday,67
09042025,21,39,weekday,67
09042025,20,43,weekday,67
09042025,19,44,weekday,67
09042025,18,48,weekday,67
09042025,17,48,weekday,67
09042025,16,48,weekday,67
09042025,15,51,weekday,67
09042025,14,53,weekday,67
09042025,13,53,weekday,67
09042025,12,53,weekday,67
09042025,11,56,weekday,67
09042025,10,56,weekday,67
09042025,9,56,weekday,67
09042025,8,61,weekday,67
09042025,7,64,weekday,67
09042025,6,64,weekday,67
09042025,5,64,weekday,67
09042025,4,64,weekday,67
09042025,3,66,weekday,67
09042025,2,66,weekday,67
09042025,1,66,weekday,67
09042025,0,67,weekday,67
09052024,30,29,weekday,76
09052024,29,33,weekday,76
09052024,28,38,weekday,76
09052024,27,38,weekday,76
09052024,26,42,weekday,76
09052024,25,42,weekday,76
09052024,24,42,weekday,76
09052024,23,42,weekday,76
09052024,22,42,weekday,76
09052024,21,44,weekday,76
09052024,20,45,weekday,76
09052024,19,50,weekday,76
09052024,18,50,weekday,76
09052024,17,50,weekday,76
09052024,16,53,weekday,76
09052024,15,53,weekday,76
09052024,14,57,weekday,76
09052024,13,60,weekday,76
09052024,12,60,weekday,76
09052024,11,60,weekday,76
09052024,10,60,weekday,76
09052024,9,61,weekday,76
09052024,8,61,weekday,76
09052024,7,68,weekday,76
09052024,6,69,weekday,76
09052024,5,73,weekday,76
09052024,4,74,weekday,76
09052024,3,76,weekday,76
09052024,2,76,weekday,76
09052024,1,76,weekday,76
09052024,0,76,weekday,76
09052025,30,20,weekend,80
09052025,29,22,weekend,80
09052025,28,23,weekend,80
09052025,27,23,weekend,80
